Time elapsed,305497471,0.305497471
Time elapsed,302130866,0.302130866
Time elapsed,303730051,0.303730051
Time elapsed,303276512,0.303276512
Time elapsed,346250466,0.346250466
Time elapsed,308494720,0.30849472
Time elapsed,294147990,0.29414799
Time elapsed,304776469,0.304776469
Time elapsed,309775649,0.309775649
Time elapsed,300581068,0.300581068
,307866126.2,0.307866126
